source	project	run_id	model	task	algo	G	steps	created	headline_metric
tinker	tinker	e3d049cf-e7b2-55d5-a92b-db05a862e98f:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:48.266691+00:00	
tinker	tinker	083b388f-e3dc-55da-997e-f921028b7581:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:55.391123+00:00	
tinker	tinker	f1ef86f9-4a06-5f6d-a674-1b20a496439b:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:36.695588+00:00	
tinker	tinker	072ffe25-615e-5245-8d14-42012986ed27:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:34.921331+00:00	
tinker	tinker	1124a2b9-d98a-58e8-88c9-67aa734859dc:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:41.953471+00:00	
tinker	tinker	3270e165-610d-5564-9a79-668e87095c11:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:07.741240+00:00	
tinker	tinker	b4679f68-f116-5d9d-9ebf-ef16a5e50b00:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:54.779087+00:00	
tinker	tinker	34a85821-a6f4-5781-b5f6-c6262afcb022:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:20:04.719341+00:00	
tinker	tinker	d50af5a7-55a0-513a-8d62-c4a5a0a4e9f8:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:30.960781+00:00	
tinker	tinker	59aa53f3-e502-5c89-8490-63eebdc3538a:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:38.246682+00:00	
tinker	tinker	2a6e1066-037d-5f7d-8957-bca7544e527c:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:21.725368+00:00	
tinker	tinker	92993f9c-1e1e-561c-9368-a9ff6784d3f7:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:29.530675+00:00	
tinker	tinker	4f06458f-d590-56c7-867b-486165156a8b:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:32.532568+00:00	
tinker	tinker	13d93b75-bcc7-5c32-922f-5dc4322cf1f8:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:19:03.259515+00:00	
tinker	tinker	7ce63cd9-aadd-5ea6-8690-094163ba511a:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:48.894842+00:00	
tinker	tinker	eb74d7ed-9527-5846-bdb4-098f266153bd:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:41.208724+00:00	
tinker	tinker	895ffd06-2fc5-5a95-ad39-ad931feb100d:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:37.951282+00:00	
tinker	tinker	24232a1c-fdf4-51f3-b20c-936b11997ef5:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:24.099465+00:00	
tinker	tinker	3b0be8d0-921c-5241-a285-66bf7b4842ba:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:17.752282+00:00	
tinker	tinker	4c43fe4c-09ee-57e3-a562-a9e5c8baa951:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:23.681743+00:00	
tinker	tinker	c63c50fc-9bd4-5f35-a031-e9d7acf435bd:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:18.088092+00:00	
tinker	tinker	2ce02995-6fca-52c4-843a-f2022bd6baba:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:56.666495+00:00	
tinker	tinker	0fce1537-84a6-5cb8-97ec-11ac74b6e81a:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:18:01.260383+00:00	
tinker	tinker	634d1495-f248-504f-bdb7-c17fff090f90:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:33.142038+00:00	
tinker	tinker	538b0753-b713-52f5-83c3-b2955a41ef9a:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:27.380035+00:00	
tinker	tinker	b68b1d3f-f69e-5402-844a-fe39d72a5a44:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:28.997098+00:00	
tinker	tinker	a29a676f-d6bd-5c46-b049-3d7f18162364:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:14.043863+00:00	
tinker	tinker	fc88fe2b-19d9-5cab-beaa-cd33b0ad1ada:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:05.793911+00:00	
tinker	tinker	91771597-5666-51d5-941c-49b10d3c1124:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:17:04.555218+00:00	
tinker	tinker	628e9ed8-2ce7-5971-b564-789e0fdc9820:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:41.698807+00:00	
tinker	tinker	236e315d-40c2-5655-8a42-0f936461d2aa:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:43.663907+00:00	
tinker	tinker	093cd713-130d-5556-94cd-8214e28d96dd:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:33.797404+00:00	
tinker	tinker	d6b2aa6f-6746-51bb-b905-eb9bf9e3d59f:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:10.664629+00:00	
tinker	tinker	374c3927-b688-5b84-a87c-41463e1a25d2:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:08.052898+00:00	
tinker	tinker	7f67aa28-fdfa-5508-bb10-627cb50f0ecc:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:14.924545+00:00	
tinker	tinker	fe8d45eb-c157-5f8a-b52b-0914a5a0fc62:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:15:45.709138+00:00	
tinker	tinker	ac33bd37-a095-5c5c-89bf-ac5013fb2978:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:16:02.452379+00:00	
tinker	tinker	08f0c2de-0a22-5f99-bff6-d5cc1667183a:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:15:40.839876+00:00	
tinker	tinker	2efc8bd0-da82-55f8-88d0-f20d1208c4d9:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:15:36.369394+00:00	
tinker	tinker	de4fd671-08bb-552e-8e9e-5fe0bda9496b:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:15:25.405659+00:00	
tinker	tinker	572e5ec5-37e5-5a74-ba35-7d845e9b2481:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:15:16.559816+00:00	
tinker	tinker	3e9770ee-907d-5159-9e27-ba2bb42f3fe9:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:49.918023+00:00	
tinker	tinker	b27f94ed-fe9d-5f32-bfd8-c4ffe36ee586:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:59.053295+00:00	
tinker	tinker	5c139f97-2be5-520c-a1c7-de84bffb92d8:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:15:16.296310+00:00	
tinker	tinker	4b41e44e-9034-5f68-aa5b-800a8baa7325:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:47.490705+00:00	
tinker	tinker	530d7889-4ea1-5ff2-a07e-f34ef5bad5f0:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:28.250277+00:00	
tinker	tinker	b4470901-02f7-5033-9c7e-515789708cba:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:34.530826+00:00	
tinker	tinker	b78b0890-a625-51b0-ab84-89213e189a22:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:18.396885+00:00	
tinker	tinker	662e6128-46a0-53b6-8b63-0429d54a9b21:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:13:54.866489+00:00	
tinker	tinker	315e7a32-26eb-5152-b65c-c0098799abb5:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:13:54.489921+00:00	
tinker	tinker	ec84f986-8097-5583-9388-6c5cb65b2446:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:14:03.596215+00:00	
tinker	tinker	dce2fd8a-8805-5f5f-b3e6-420c8d8af43e:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:13:39.772224+00:00	
tinker	tinker	c1a3825d-f4c4-5786-8451-e1f1c1464039:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:13:54.739433+00:00	
tinker	tinker	0fc2be40-75dc-56ca-a56c-92ccba8d59ea:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:13:21.698528+00:00	
tinker	tinker	47fda7e3-e254-5638-ad6a-e094c1fc6c52:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:13:19.515899+00:00	
tinker	tinker	bd22b318-76e7-597e-8fa2-d2e213f3d13c:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:54.326704+00:00	
tinker	tinker	4b72237e-be08-53fe-b59d-8bf2668de1c5:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:50.217534+00:00	
tinker	tinker	94dadf65-6b77-5a49-883a-051c3599da2f:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:44.354668+00:00	
tinker	tinker	98746ee3-0f3c-5ecb-b7a8-141da3e80a98:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:56.673644+00:00	
tinker	tinker	72997284-0889-52d4-ad06-1851d79da96f:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:44.031477+00:00	
tinker	tinker	ec694b39-528d-5143-8d9c-76aca794375c:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:31.391685+00:00	
tinker	tinker	22cb2214-3eb0-584a-96a5-4802bd7a1976:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:27.482472+00:00	
tinker	tinker	3ffce24b-b4a9-5b06-9d75-e17c50758075:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:12:12.767590+00:00	
tinker	tinker	75c04dc8-cab0-546a-87d0-476a984b451d:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:35.359227+00:00	
tinker	tinker	b836df1c-7f47-5f90-85c9-1daf23ee5d51:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:34.312435+00:00	
tinker	tinker	82f5741b-eb9e-5793-8e95-3ec07bbf4233:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:38.460189+00:00	
tinker	tinker	91983a30-0889-5ef7-a054-40ba094bb093:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:23.154428+00:00	
tinker	tinker	9cd077af-9c3e-52fe-8ba9-d619226f3450:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:47.720507+00:00	
tinker	tinker	1aa95e40-6a2f-566d-b8e5-c4e350464c1a:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:20.897106+00:00	
tinker	tinker	e76a81f6-d343-587c-9dc7-15d8829c4907:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:25.779117+00:00	
tinker	tinker	7479f4fd-f892-5117-9093-721337ffaae2:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:11:06.585665+00:00	
tinker	tinker	715b8e20-0a9c-5ea5-b45a-c75240b77954:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:25.803649+00:00	
tinker	tinker	92c4691c-b49a-5d12-865d-14a349ddb3bb:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:32.184029+00:00	
tinker	tinker	f85afb48-f52c-5a03-8bf1-d2c06e0a7aa3:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:28.175767+00:00	
tinker	tinker	d4b917f9-1cbd-5733-9f2e-29cfe0e38154:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:19.563979+00:00	
tinker	tinker	f9c03ce5-263f-595b-b921-de1b9a4fa60b:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:15.225615+00:00	
tinker	tinker	8a81650c-3897-5bf1-b268-1215cab9d85c:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:32.661091+00:00	
tinker	tinker	5e2570bd-930a-5039-b1cf-32b1d31a6858:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:17.635479+00:00	
tinker	tinker	c54d3dd3-6073-5aea-baf8-9d239d24b218:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:10:05.916143+00:00	
tinker	tinker	a1d3bdc5-bb44-5491-9e4b-fff65bdb0724:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:21.746892+00:00	
tinker	tinker	b87a051d-342b-586b-b92e-80afb6bf435f:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:10.384538+00:00	
tinker	tinker	40ee9dc5-5989-56ec-a321-615b015de355:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:29.039231+00:00	
tinker	tinker	a244f9cd-e5f0-5d0c-84c2-61da99904465:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:20.154827+00:00	
tinker	tinker	28a646b7-c727-5b45-85b4-9932a55465a0:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:00.474658+00:00	
tinker	tinker	86927875-7528-5da2-af30-c2b53a38ccaa:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:09.620341+00:00	
tinker	tinker	affe1d21-5714-5420-be04-4873967d8382:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:20.683806+00:00	
tinker	tinker	75e30c44-21ee-5da5-92d9-76cbe6b93096:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:09:03.057379+00:00	
tinker	tinker	4da9ba2c-0d1d-59fc-a458-cd46dc9a8692:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:08:11.920369+00:00	
tinker	tinker	f32c8865-ca5e-5b0f-84a9-b1fd0096b4b0:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:08:10.775763+00:00	
tinker	tinker	60840645-8e8d-5284-9990-bc1ea02d1476:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:08:01.657236+00:00	
tinker	tinker	9aa3c884-5df1-54ed-9f75-80bf673dca45:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:08:07.567412+00:00	
tinker	tinker	e2e50ba3-d5a4-57e7-81fb-ab759793dd5a:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:59.341155+00:00	
tinker	tinker	d5702626-3548-5332-8b5f-4bbe60c66391:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:52.613330+00:00	
tinker	tinker	3b8b0caf-29b3-572d-9d56-658052ae6d25:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:58.129651+00:00	
tinker	tinker	067f9de5-d8bb-548f-90d9-9d5dfd0c396b:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:08:09.451790+00:00	
tinker	tinker	48fba909-24f2-5b95-b7d4-34fcbc63314c:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:06:53.227012+00:00	
tinker	tinker	70f85927-a45a-50e7-971a-140ed1ec9270:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:06:56.278844+00:00	
tinker	tinker	fa234d32-831d-547f-a525-2db1cd849ddf:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:06:51.442094+00:00	
tinker	tinker	a829ad45-aef7-541a-bb63-1f6bf9f0ef85:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:06:50.350732+00:00	
tinker	tinker	6c50a2f8-13c7-5c49-805e-9ccbca1191aa:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:00.489230+00:00	
tinker	tinker	09b1ba7b-b084-5843-bb44-576151fdbd0f:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:18.242316+00:00	
tinker	tinker	229529a5-67a0-55f1-9705-46f21710844a:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:08.170246+00:00	
tinker	tinker	0f01cefa-0e3f-5aea-b44e-bc0c01678bad:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:07:03.667914+00:00	
tinker	tinker	5f4e5328-113b-5303-9ece-66e6de03f642:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:05:16.853427+00:00	
tinker	tinker	848ad8ed-4e11-55c5-b878-55585bb98ca4:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:04:30.051477+00:00	
tinker	tinker	f665dac5-0a75-5821-a9a5-df4df60e310f:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:53.157791+00:00	
tinker	tinker	1e658c76-7cad-544c-bee1-7901d82d1096:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:26.021698+00:00	
tinker	tinker	1f350eca-f506-5f81-8411-b83cd2e4864d:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:24.593077+00:00	
tinker	tinker	41b29253-dc26-59f8-a54e-0a66b8c5eb6c:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:23.428098+00:00	
tinker	tinker	bc61e935-b66f-570d-ad75-e047e00cc061:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:21.780560+00:00	
tinker	tinker	0a0ceb48-cc4d-5ce7-bd50-81b39409dbce:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:21.181652+00:00	
tinker	tinker	14b061f2-ef72-5fed-bb3d-8c1f22eba34d:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:17.543137+00:00	
tinker	tinker	e3ffb514-e7ea-51a5-a029-6e246bd10f11:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:16.678103+00:00	
tinker	tinker	106d8f89-4200-5cef-8566-21098625d556:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:14.344996+00:00	
tinker	tinker	8ecef228-6cd2-58e0-8a44-5eeafcb1143d:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:12.023845+00:00	
tinker	tinker	e44cbdd3-79b7-523c-9346-6904247aa759:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:09.245748+00:00	
tinker	tinker	4658ae6c-97a2-562a-a1c3-f01a061ff84c:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:08.157749+00:00	
tinker	tinker	a041b718-2898-58a8-9edf-6f64bfdbfe4f:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:05.336449+00:00	
tinker	tinker	f2ca584c-29a1-571b-b5c8-fc823f6ccec2:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:03.223928+00:00	
tinker	tinker	8bc539ce-f26a-5bad-bbf3-ea2e0b79f31d:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:00.426197+00:00	
tinker	tinker	214dc274-c1ec-5508-8014-0fb135cc855b:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:02:59.508280+00:00	
tinker	tinker	4bab03f5-b2de-5806-9e54-ee1d4825e1ad:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:02:50.741087+00:00	
tinker	tinker	dd75390c-1e13-5c8d-be60-bcff5195a836:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:20.894679+00:00	
tinker	tinker	170b9fcd-b994-5d67-8dfe-28d9ea5c0087:train:0	meta-llama/Llama-3.2-3B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:25.291757+00:00	
tinker	tinker	78dcd728-e9d0-5d47-846e-92b3a05e5315:train:0	Qwen/Qwen3-4B-Instruct-2507	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:15.851582+00:00	
tinker	tinker	23d3cb9a-f60b-5c7e-a0ee-dcba40bbdf8a:train:0	meta-llama/Llama-3.2-1B	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	2026-06-07 06:03:13.403828+00:00	
