entry_id,category,mutation_idx,expected,actual,mut_label
colab-open_grpo_e3,wrong_type_record_type,7,caught,caught,wrong_type:record_type
colab-open_grpo_e3,wrong_type_record_type,8,caught,caught,wrong_type:record_type
colab-open_grpo_e3,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_aero,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_areal,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_cppo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_dapo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_drgrpo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_es,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_gift,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_gspo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_mcgrpo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_ngrpo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,0,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,1,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,2,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,3,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,4,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,5,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,6,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,7,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,8,caught,caught,wrong_type:record_type
delta_scafgrpo,wrong_type_record_type,9,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
openrlhf_grpo_qwen3-8b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_aero_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_areal_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_dapo_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_drgrpo_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_gift_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_grpo_qwen3-8b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_grpo_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,0,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,1,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,2,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,3,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,4,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,5,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,6,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,7,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,8,caught,caught,wrong_type:record_type
tinker_gspo_qwen3.5-4b_gsm8k,wrong_type_record_type,9,caught,caught,wrong_type:record_type
