cell_id	field	present_in_manifest	classification	raw_value
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s0_fcf1ee8924	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t0.6_s1_7b9d73e4fa	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s0_5eca406a5e	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=16"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G16_t1_s1_54abe1b310	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s0_74596db7ea	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t0.6_s1_f00f8119db	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s0_f87f680e42	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=2"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G2_t1_s1_a0dffa8860	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=32"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G32_t0.6_s0_4199d781a5	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s0_88fd09ba58	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t0.6_s1_c2e1c58d03	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s0_17fc7e91db	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=4"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G4_t1_s1_ade17b9ade	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s0_0614d05c8f	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t0.6_s1_ff5b88ec10	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s0_2d6d38d3ef	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	cell_id	Y	PRESENT_KEYWORD	"""meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	loss_form	Y	PRESENT_NA	"""n/a-sampling"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	ref_policy_kl	Y	PRESENT_NA	"""n/a"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	sampler_backend_precision	Y	PRESENT_KEYWORD	"""tinker-closed"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	per_step_zvf_path	Y	PRESENT_PATH	"""/home/claude/tinker-rl-lab/experiments/results/mega_20260704/group_tensors/meta"
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	group_size_schedule	Y	PRESENT_KEYWORD	"""fixed-G=8"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	heldout_split	Y	PRESENT_KEYWORD	"""humaneval_subset"""
meta-llama-Llama-3-2-3B_humaneval_subset_G8_t1_s1_12354b9ca9	decontamination_notes	Y	PRESENT_KEYWORD	"""humaneval-openai-subset"""
